timestamp,value,sensor_id
2024-06-01 00:00:00,6.7636,PH-001
2024-06-01 00:00:30,6.7904,PH-001
2024-06-01 00:01:00,6.9735,PH-001
2024-06-01 00:01:30,6.9145,PH-001
2024-06-01 00:02:00,6.7711,PH-001
2024-06-01 00:02:30,,PH-001
2024-06-01 00:03:00,6.7233,PH-001
2024-06-01 00:03:30,6.8817,PH-001
2024-06-01 00:04:00,6.8051,PH-001
2024-06-01 00:04:30,6.6675,PH-001
2024-06-01 00:05:00,7.7857,PH-001
2024-06-01 00:05:30,6.8596,PH-001
2024-06-01 00:06:00,6.9013,PH-001
2024-06-01 00:06:30,6.8182,PH-001
2024-06-01 00:07:00,6.794,PH-001
2024-06-01 00:07:30,6.9825,PH-001
2024-06-01 00:08:00,6.8239,PH-001
2024-06-01 00:08:30,6.8808,PH-001
2024-06-01 00:09:00,6.7798,PH-001
2024-06-01 00:09:30,6.878,PH-001
2024-06-01 00:10:00,6.7061,PH-001
2024-06-01 00:10:30,6.7854,PH-001
2024-06-01 00:11:00,6.7255,PH-001
2024-06-01 00:11:30,6.7736,PH-001
2024-06-01 00:12:00,6.9218,PH-001
2024-06-01 00:12:30,6.7726,PH-001
2024-06-01 00:13:00,6.8789,PH-001
2024-06-01 00:13:30,6.9426,PH-001
2024-06-01 00:14:00,6.8188,PH-001
2024-06-01 00:14:30,6.9003,PH-001
2024-06-01 00:15:00,6.8631,PH-001
2024-06-01 00:15:30,6.8297,PH-001
2024-06-01 00:16:00,6.8803,PH-001
2024-06-01 00:16:30,6.9672,PH-001
2024-06-01 00:17:00,6.7689,PH-001
2024-06-01 00:17:30,6.7429,PH-001
2024-06-01 00:18:00,6.738,PH-001
2024-06-01 00:18:30,6.8988,PH-001
2024-06-01 00:19:00,6.9095,PH-001
2024-06-01 00:19:30,6.776,PH-001
2024-06-01 00:20:00,6.6479,PH-001
2024-06-01 00:20:30,6.7646,PH-001
2024-06-01 00:21:00,6.8622,PH-001
2024-06-01 00:21:30,6.8129,PH-001
2024-06-01 00:22:00,6.8324,PH-001
2024-06-01 00:22:30,6.776,PH-001
2024-06-01 00:23:00,6.8988,PH-001
2024-06-01 00:23:30,6.8449,PH-001
2024-06-01 00:24:00,6.8642,PH-001
2024-06-01 00:24:30,5.3076,PH-001
2024-06-01 00:25:00,6.8589,PH-001
2024-06-01 00:25:30,6.8534,PH-001
2024-06-01 00:26:00,6.7423,PH-001
2024-06-01 00:26:30,6.8463,PH-001
2024-06-01 00:27:00,6.8796,PH-001
2024-06-01 00:27:30,6.9085,PH-001
2024-06-01 00:28:00,6.8492,PH-001
2024-06-01 00:28:30,6.7385,PH-001
2024-06-01 00:29:00,6.7507,PH-001
2024-06-01 00:29:30,6.7806,PH-001
2024-06-01 00:30:00,6.8304,PH-001
2024-06-01 00:30:30,6.8053,PH-001
2024-06-01 00:31:00,6.725,PH-001
2024-06-01 00:31:30,6.7243,PH-001
2024-06-01 00:32:00,6.6467,PH-001
2024-06-01 00:32:30,8.1405,PH-001
2024-06-01 00:33:00,6.8037,PH-001
2024-06-01 00:33:30,6.9997,PH-001
2024-06-01 00:34:00,6.9577,PH-001
2024-06-01 00:34:30,6.7355,PH-001
2024-06-01 00:35:00,6.8256,PH-001
2024-06-01 00:35:30,6.6963,PH-001
2024-06-01 00:36:00,6.7083,PH-001
2024-06-01 00:36:30,6.7173,PH-001
2024-06-01 00:37:00,6.7949,PH-001
2024-06-01 00:37:30,6.7982,PH-001
2024-06-01 00:38:00,6.8329,PH-001
2024-06-01 00:38:30,6.8656,PH-001
2024-06-01 00:39:00,6.7854,PH-001
2024-06-01 00:39:30,6.8151,PH-001
2024-06-01 00:40:00,6.7246,PH-001
2024-06-01 00:40:30,6.7044,PH-001
2024-06-01 00:41:00,6.6918,PH-001
2024-06-01 00:41:30,6.8636,PH-001
2024-06-01 00:42:00,6.7844,PH-001
2024-06-01 00:42:30,6.6616,PH-001
2024-06-01 00:43:00,6.8061,PH-001
2024-06-01 00:43:30,6.7111,PH-001
2024-06-01 00:44:00,6.9437,PH-001
2024-06-01 00:44:30,6.7644,PH-001
2024-06-01 00:45:00,6.8651,PH-001
2024-06-01 00:45:30,6.8976,PH-001
2024-06-01 00:46:00,6.7339,PH-001
2024-06-01 00:46:30,6.8163,PH-001
2024-06-01 00:47:00,6.8543,PH-001
2024-06-01 00:47:30,6.8192,PH-001
2024-06-01 00:48:00,6.8387,PH-001
2024-06-01 00:48:30,6.7033,PH-001
2024-06-01 00:49:00,6.8538,PH-001
2024-06-01 00:49:30,6.7705,PH-001
2024-06-01 00:50:00,6.8372,PH-001
2024-06-01 00:50:30,,PH-001
2024-06-01 00:51:00,6.8625,PH-001
2024-06-01 00:51:30,6.8368,PH-001
2024-06-01 00:52:00,6.8601,PH-001
2024-06-01 00:52:30,6.8637,PH-001
2024-06-01 00:53:00,6.9281,PH-001
2024-06-01 00:53:30,6.8056,PH-001
2024-06-01 00:54:00,6.8214,PH-001
2024-06-01 00:54:30,6.8827,PH-001
2024-06-01 00:55:00,6.7688,PH-001
2024-06-01 00:55:30,6.701,PH-001
2024-06-01 00:56:00,6.8472,PH-001
2024-06-01 00:56:30,6.7911,PH-001
2024-06-01 00:57:00,6.7109,PH-001
2024-06-01 00:57:30,6.8474,PH-001
2024-06-01 00:58:00,6.9218,PH-001
2024-06-01 00:58:30,6.6768,PH-001
2024-06-01 00:59:00,6.8888,PH-001
2024-06-01 00:59:30,6.604,PH-001
2024-06-01 01:00:00,6.7748,PH-001
2024-06-01 01:00:30,6.9539,PH-001
2024-06-01 01:01:00,6.7803,PH-001
2024-06-01 01:01:30,6.8137,PH-001
2024-06-01 01:02:00,6.8674,PH-001
2024-06-01 01:02:30,7.868,PH-001
2024-06-01 01:03:00,6.8119,PH-001
2024-06-01 01:03:30,6.8112,PH-001
2024-06-01 01:04:00,6.9549,PH-001
2024-06-01 01:04:30,6.707,PH-001
2024-06-01 01:05:00,6.7752,PH-001
2024-06-01 01:05:30,6.7314,PH-001
2024-06-01 01:06:00,6.7228,PH-001
2024-06-01 01:06:30,6.8956,PH-001
2024-06-01 01:07:00,6.8075,PH-001
2024-06-01 01:07:30,6.7608,PH-001
2024-06-01 01:08:00,6.7637,PH-001
2024-06-01 01:08:30,6.76,PH-001
2024-06-01 01:09:00,6.767,PH-001
2024-06-01 01:09:30,6.7037,PH-001
2024-06-01 01:10:00,6.784,PH-001
2024-06-01 01:10:30,6.7759,PH-001
2024-06-01 01:11:00,6.7439,PH-001
2024-06-01 01:11:30,6.8169,PH-001
2024-06-01 01:12:00,6.8236,PH-001
2024-06-01 01:12:30,6.7597,PH-001
2024-06-01 01:13:00,6.7927,PH-001
2024-06-01 01:13:30,6.9768,PH-001
2024-06-01 01:14:00,6.9736,PH-001
2024-06-01 01:14:30,6.7196,PH-001
2024-06-01 01:15:00,6.7307,PH-001
2024-06-01 01:15:30,6.719,PH-001
2024-06-01 01:16:00,6.8882,PH-001
2024-06-01 01:16:30,6.7717,PH-001
2024-06-01 01:17:00,6.8227,PH-001
2024-06-01 01:17:30,6.9632,PH-001
2024-06-01 01:18:00,6.8025,PH-001
2024-06-01 01:18:30,6.8598,PH-001
2024-06-01 01:19:00,6.8448,PH-001
2024-06-01 01:19:30,6.7561,PH-001
2024-06-01 01:20:00,6.8878,PH-001
2024-06-01 01:20:30,6.735,PH-001
2024-06-01 01:21:00,6.9101,PH-001
2024-06-01 01:21:30,6.7558,PH-001
2024-06-01 01:22:00,6.7645,PH-001
2024-06-01 01:22:30,6.7156,PH-001
2024-06-01 01:23:00,6.7287,PH-001
2024-06-01 01:23:30,6.7684,PH-001
2024-06-01 01:24:00,6.608,PH-001
2024-06-01 01:24:30,6.7837,PH-001
2024-06-01 01:25:00,6.7617,PH-001
2024-06-01 01:25:30,6.8655,PH-001
2024-06-01 01:26:00,6.836,PH-001
2024-06-01 01:26:30,6.7455,PH-001
2024-06-01 01:27:00,6.7654,PH-001
2024-06-01 01:27:30,6.7832,PH-001
2024-06-01 01:28:00,6.9208,PH-001
2024-06-01 01:28:30,6.7361,PH-001
2024-06-01 01:29:00,6.7442,PH-001
2024-06-01 01:29:30,6.7115,PH-001
2024-06-01 01:30:00,6.6831,PH-001
2024-06-01 01:30:30,6.8262,PH-001
2024-06-01 01:31:00,6.8178,PH-001
2024-06-01 01:31:30,6.9042,PH-001
2024-06-01 01:32:00,6.8848,PH-001
2024-06-01 01:32:30,6.9932,PH-001
2024-06-01 01:33:00,6.7955,PH-001
2024-06-01 01:33:30,6.7805,PH-001
2024-06-01 01:34:00,6.6973,PH-001
2024-06-01 01:34:30,6.857,PH-001
2024-06-01 01:35:00,6.8107,PH-001
2024-06-01 01:35:30,6.8532,PH-001
2024-06-01 01:36:00,6.71,PH-001
2024-06-01 01:36:30,6.8292,PH-001
2024-06-01 01:37:00,6.8174,PH-001
2024-06-01 01:37:30,6.8121,PH-001
2024-06-01 01:38:00,6.7463,PH-001
2024-06-01 01:38:30,6.896,PH-001
2024-06-01 01:39:00,6.9649,PH-001
2024-06-01 01:39:30,6.712,PH-001
2024-06-01 01:40:00,6.8584,PH-001
2024-06-01 01:40:30,6.5705,PH-001
2024-06-01 01:41:00,6.8542,PH-001
2024-06-01 01:41:30,6.651,PH-001
2024-06-01 01:42:00,6.7586,PH-001
2024-06-01 01:42:30,6.6955,PH-001
2024-06-01 01:43:00,6.7833,PH-001
2024-06-01 01:43:30,6.8676,PH-001
2024-06-01 01:44:00,6.6519,PH-001
2024-06-01 01:44:30,6.7717,PH-001
2024-06-01 01:45:00,6.7594,PH-001
2024-06-01 01:45:30,6.9269,PH-001
2024-06-01 01:46:00,6.8349,PH-001
2024-06-01 01:46:30,6.7062,PH-001
2024-06-01 01:47:00,6.7626,PH-001
2024-06-01 01:47:30,6.9248,PH-001
2024-06-01 01:48:00,6.8574,PH-001
2024-06-01 01:48:30,6.7268,PH-001
2024-06-01 01:49:00,6.7789,PH-001
2024-06-01 01:49:30,6.7814,PH-001
2024-06-01 01:50:00,6.7572,PH-001
2024-06-01 01:50:30,6.6634,PH-001
2024-06-01 01:51:00,6.7459,PH-001
2024-06-01 01:51:30,6.9113,PH-001
2024-06-01 01:52:00,6.7696,PH-001
2024-06-01 01:52:30,6.7918,PH-001
2024-06-01 01:53:00,6.8113,PH-001
2024-06-01 01:53:30,6.9775,PH-001
2024-06-01 01:54:00,6.8008,PH-001
2024-06-01 01:54:30,6.8876,PH-001
2024-06-01 01:55:00,6.7522,PH-001
2024-06-01 01:55:30,6.7793,PH-001
2024-06-01 01:56:00,6.801,PH-001
2024-06-01 01:56:30,6.7381,PH-001
2024-06-01 01:57:00,6.7837,PH-001
2024-06-01 01:57:30,6.8711,PH-001
2024-06-01 01:58:00,6.736,PH-001
2024-06-01 01:58:30,6.8,PH-001
2024-06-01 01:59:00,6.8567,PH-001
2024-06-01 01:59:30,6.734,PH-001
2024-06-01 02:00:00,6.8876,PH-001
2024-06-01 02:00:30,6.8058,PH-001
2024-06-01 02:01:00,6.7868,PH-001
2024-06-01 02:01:30,6.6394,PH-001
2024-06-01 02:02:00,6.7701,PH-001
2024-06-01 02:02:30,6.8297,PH-001
2024-06-01 02:03:00,6.9396,PH-001
2024-06-01 02:03:30,6.8455,PH-001
2024-06-01 02:04:00,6.8901,PH-001
2024-06-01 02:04:30,6.7033,PH-001
2024-06-01 02:05:00,6.7899,PH-001
2024-06-01 02:05:30,6.8977,PH-001
2024-06-01 02:06:00,6.729,PH-001
2024-06-01 02:06:30,6.8773,PH-001
2024-06-01 02:07:00,6.8588,PH-001
2024-06-01 02:07:30,6.8221,PH-001
2024-06-01 02:08:00,6.7738,PH-001
2024-06-01 02:08:30,6.7212,PH-001
2024-06-01 02:09:00,6.9422,PH-001
2024-06-01 02:09:30,6.8507,PH-001
2024-06-01 02:10:00,6.8274,PH-001
2024-06-01 02:10:30,6.7672,PH-001
2024-06-01 02:11:00,6.8033,PH-001
2024-06-01 02:11:30,6.8134,PH-001
2024-06-01 02:12:00,6.8323,PH-001
2024-06-01 02:12:30,6.859,PH-001
2024-06-01 02:13:00,6.7377,PH-001
2024-06-01 02:13:30,6.683,PH-001
2024-06-01 02:14:00,6.8071,PH-001
2024-06-01 02:14:30,6.6606,PH-001
2024-06-01 02:15:00,6.7745,PH-001
2024-06-01 02:15:30,6.7597,PH-001
2024-06-01 02:16:00,6.8398,PH-001
2024-06-01 02:16:30,6.9591,PH-001
2024-06-01 02:17:00,6.645,PH-001
2024-06-01 02:17:30,6.9825,PH-001
2024-06-01 02:18:00,6.782,PH-001
2024-06-01 02:18:30,6.8285,PH-001
2024-06-01 02:19:00,6.6875,PH-001
2024-06-01 02:19:30,6.8805,PH-001
2024-06-01 02:20:00,6.8041,PH-001
2024-06-01 02:20:30,6.7959,PH-001
2024-06-01 02:21:00,6.6458,PH-001
2024-06-01 02:21:30,6.8068,PH-001
2024-06-01 02:22:00,6.8686,PH-001
2024-06-01 02:22:30,6.7821,PH-001
2024-06-01 02:23:00,6.8949,PH-001
2024-06-01 02:23:30,6.8917,PH-001
2024-06-01 02:24:00,6.7498,PH-001
2024-06-01 02:24:30,6.9288,PH-001
2024-06-01 02:25:00,6.8048,PH-001
2024-06-01 02:25:30,6.8052,PH-001
2024-06-01 02:26:00,6.8092,PH-001
2024-06-01 02:26:30,6.8069,PH-001
2024-06-01 02:27:00,6.591,PH-001
2024-06-01 02:27:30,6.7866,PH-001
2024-06-01 02:28:00,6.6924,PH-001
2024-06-01 02:28:30,6.9317,PH-001
2024-06-01 02:29:00,6.9285,PH-001
2024-06-01 02:29:30,6.8698,PH-001
2024-06-01 02:30:00,6.7826,PH-001
2024-06-01 02:30:30,6.7211,PH-001
2024-06-01 02:31:00,6.7492,PH-001
2024-06-01 02:31:30,6.9573,PH-001
2024-06-01 02:32:00,6.7466,PH-001
2024-06-01 02:32:30,6.6136,PH-001
2024-06-01 02:33:00,6.8845,PH-001
2024-06-01 02:33:30,6.9222,PH-001
2024-06-01 02:34:00,6.9349,PH-001
2024-06-01 02:34:30,6.8853,PH-001
2024-06-01 02:35:00,6.8984,PH-001
2024-06-01 02:35:30,6.8066,PH-001
2024-06-01 02:36:00,6.6364,PH-001
2024-06-01 02:36:30,6.8048,PH-001
2024-06-01 02:37:00,6.8523,PH-001
2024-06-01 02:37:30,6.7918,PH-001
2024-06-01 02:38:00,6.7883,PH-001
2024-06-01 02:38:30,,PH-001
2024-06-01 02:39:00,6.7227,PH-001
2024-06-01 02:39:30,6.95,PH-001
2024-06-01 02:40:00,6.953,PH-001
2024-06-01 02:40:30,6.8029,PH-001
2024-06-01 02:41:00,6.8257,PH-001
2024-06-01 02:41:30,6.7248,PH-001
2024-06-01 02:42:00,6.8548,PH-001
2024-06-01 02:42:30,6.9442,PH-001
2024-06-01 02:43:00,6.6812,PH-001
2024-06-01 02:43:30,6.8407,PH-001
2024-06-01 02:44:00,6.8468,PH-001
2024-06-01 02:44:30,6.846,PH-001
2024-06-01 02:45:00,6.9353,PH-001
2024-06-01 02:45:30,6.9668,PH-001
2024-06-01 02:46:00,6.7853,PH-001
2024-06-01 02:46:30,6.858,PH-001
2024-06-01 02:47:00,6.8109,PH-001
2024-06-01 02:47:30,6.7537,PH-001
2024-06-01 02:48:00,6.826,PH-001
2024-06-01 02:48:30,6.8582,PH-001
2024-06-01 02:49:00,6.8219,PH-001
2024-06-01 02:49:30,6.7342,PH-001
2024-06-01 02:50:00,6.7677,PH-001
2024-06-01 02:50:30,6.7684,PH-001
2024-06-01 02:51:00,6.7375,PH-001
2024-06-01 02:51:30,6.8301,PH-001
2024-06-01 02:52:00,6.8386,PH-001
2024-06-01 02:52:30,6.8836,PH-001
2024-06-01 02:53:00,6.7367,PH-001
2024-06-01 02:53:30,6.7592,PH-001
2024-06-01 02:54:00,6.9299,PH-001
2024-06-01 02:54:30,6.7925,PH-001
2024-06-01 02:55:00,6.8081,PH-001
2024-06-01 02:55:30,6.7918,PH-001
2024-06-01 02:56:00,6.8966,PH-001
2024-06-01 02:56:30,6.8998,PH-001
2024-06-01 02:57:00,6.8952,PH-001
2024-06-01 02:57:30,6.8084,PH-001
2024-06-01 02:58:00,6.7366,PH-001
2024-06-01 02:58:30,6.9605,PH-001
2024-06-01 02:59:00,6.8751,PH-001
2024-06-01 02:59:30,6.7702,PH-001
2024-06-01 03:00:00,6.9207,PH-001
2024-06-01 03:00:30,6.7641,PH-001
2024-06-01 03:01:00,6.9199,PH-001
2024-06-01 03:01:30,6.9254,PH-001
2024-06-01 03:02:00,6.7336,PH-001
2024-06-01 03:02:30,6.8539,PH-001
2024-06-01 03:03:00,6.8701,PH-001
2024-06-01 03:03:30,7.0168,PH-001
2024-06-01 03:04:00,6.7484,PH-001
2024-06-01 03:04:30,6.9225,PH-001
2024-06-01 03:05:00,6.8094,PH-001
2024-06-01 03:05:30,6.7088,PH-001
2024-06-01 03:06:00,6.7986,PH-001
2024-06-01 03:06:30,6.8086,PH-001
2024-06-01 03:07:00,6.7238,PH-001
2024-06-01 03:07:30,6.8336,PH-001
2024-06-01 03:08:00,6.8854,PH-001
2024-06-01 03:08:30,6.8279,PH-001
2024-06-01 03:09:00,6.7656,PH-001
2024-06-01 03:09:30,6.7972,PH-001
2024-06-01 03:10:00,6.8089,PH-001
2024-06-01 03:10:30,6.8268,PH-001
2024-06-01 03:11:00,6.8983,PH-001
2024-06-01 03:11:30,6.8314,PH-001
2024-06-01 03:12:00,6.6976,PH-001
2024-06-01 03:12:30,6.7649,PH-001
2024-06-01 03:13:00,6.8233,PH-001
2024-06-01 03:13:30,6.9001,PH-001
2024-06-01 03:14:00,6.9142,PH-001
2024-06-01 03:14:30,6.9524,PH-001
2024-06-01 03:15:00,6.8211,PH-001
2024-06-01 03:15:30,6.8718,PH-001
2024-06-01 03:16:00,6.6945,PH-001
2024-06-01 03:16:30,5.9477,PH-001
2024-06-01 03:17:00,6.7252,PH-001
2024-06-01 03:17:30,6.8063,PH-001
2024-06-01 03:18:00,7.0539,PH-001
2024-06-01 03:18:30,6.8359,PH-001
2024-06-01 03:19:00,6.7427,PH-001
2024-06-01 03:19:30,6.8445,PH-001
2024-06-01 03:20:00,6.7707,PH-001
2024-06-01 03:20:30,6.7354,PH-001
2024-06-01 03:21:00,6.9806,PH-001
2024-06-01 03:21:30,6.8979,PH-001
2024-06-01 03:22:00,6.8403,PH-001
2024-06-01 03:22:30,6.7815,PH-001
2024-06-01 03:23:00,6.7881,PH-001
2024-06-01 03:23:30,6.9365,PH-001
2024-06-01 03:24:00,6.8378,PH-001
2024-06-01 03:24:30,6.5668,PH-001
2024-06-01 03:25:00,7.0073,PH-001
2024-06-01 03:25:30,6.8284,PH-001
2024-06-01 03:26:00,6.8414,PH-001
2024-06-01 03:26:30,6.901,PH-001
2024-06-01 03:27:00,6.8515,PH-001
2024-06-01 03:27:30,6.8742,PH-001
2024-06-01 03:28:00,6.7807,PH-001
2024-06-01 03:28:30,6.7163,PH-001
2024-06-01 03:29:00,6.8373,PH-001
