timestamp,value,sensor_id
2024-06-01 00:00:00,104.8502,FLOW-001
2024-06-01 00:00:30,111.904,FLOW-001
2024-06-01 00:01:00,120.999,FLOW-001
2024-06-01 00:01:30,123.769,FLOW-001
2024-06-01 00:02:00,103.8511,FLOW-001
2024-06-01 00:02:30,108.4059,FLOW-001
2024-06-01 00:03:00,109.2993,FLOW-001
2024-06-01 00:03:30,123.1719,FLOW-001
2024-06-01 00:04:00,111.5391,FLOW-001
2024-06-01 00:04:30,117.2382,FLOW-001
2024-06-01 00:05:00,113.3476,FLOW-001
2024-06-01 00:05:30,105.8373,FLOW-001
2024-06-01 00:06:00,,FLOW-001
2024-06-01 00:06:30,108.7367,FLOW-001
2024-06-01 00:07:00,123.371,FLOW-001
2024-06-01 00:07:30,113.0592,FLOW-001
2024-06-01 00:08:00,117.0277,FLOW-001
2024-06-01 00:08:30,104.6492,FLOW-001
2024-06-01 00:09:00,154.988,FLOW-001
2024-06-01 00:09:30,115.6042,FLOW-001
2024-06-01 00:10:00,106.239,FLOW-001
2024-06-01 00:10:30,111.3599,FLOW-001
2024-06-01 00:11:00,107.2659,FLOW-001
2024-06-01 00:11:30,115.782,FLOW-001
2024-06-01 00:12:00,113.6275,FLOW-001
2024-06-01 00:12:30,115.037,FLOW-001
2024-06-01 00:13:00,115.9607,FLOW-001
2024-06-01 00:13:30,110.4522,FLOW-001
2024-06-01 00:14:00,116.5921,FLOW-001
2024-06-01 00:14:30,108.6122,FLOW-001
2024-06-01 00:15:00,114.6755,FLOW-001
2024-06-01 00:15:30,101.6777,FLOW-001
2024-06-01 00:16:00,107.7863,FLOW-001
2024-06-01 00:16:30,123.0828,FLOW-001
2024-06-01 00:17:00,114.5445,FLOW-001
2024-06-01 00:17:30,114.5321,FLOW-001
2024-06-01 00:18:00,107.3417,FLOW-001
2024-06-01 00:18:30,105.9761,FLOW-001
2024-06-01 00:19:00,110.1114,FLOW-001
2024-06-01 00:19:30,111.0836,FLOW-001
2024-06-01 00:20:00,120.9777,FLOW-001
2024-06-01 00:20:30,116.4863,FLOW-001
2024-06-01 00:21:00,111.9225,FLOW-001
2024-06-01 00:21:30,111.6927,FLOW-001
2024-06-01 00:22:00,115.1413,FLOW-001
2024-06-01 00:22:30,104.7431,FLOW-001
2024-06-01 00:23:00,101.7168,FLOW-001
2024-06-01 00:23:30,115.0271,FLOW-001
2024-06-01 00:24:00,111.6569,FLOW-001
2024-06-01 00:24:30,104.723,FLOW-001
2024-06-01 00:25:00,100.7959,FLOW-001
2024-06-01 00:25:30,115.7265,FLOW-001
2024-06-01 00:26:00,108.6363,FLOW-001
2024-06-01 00:26:30,113.2324,FLOW-001
2024-06-01 00:27:00,109.8993,FLOW-001
2024-06-01 00:27:30,111.0341,FLOW-001
2024-06-01 00:28:00,108.2312,FLOW-001
2024-06-01 00:28:30,110.7971,FLOW-001
2024-06-01 00:29:00,114.0524,FLOW-001
2024-06-01 00:29:30,109.7757,FLOW-001
